Regulator:Name	Regulator:Reaxys ID	Regulator:Class	Regulator:CAS ID	Regulator:InChIKey	Top list entity	Name	Sentence	PubYear	Title	PMID	DOI	Top list concept	Regulators Id	Targets Id	Target:Name	Target:Reaxys ID	Target:Class	Target:CAS ID	Target:InChIKey
diazinon	273790		30583-38-1;27936-40-9;333-41-5;65863-03-8	FHIVAFMUCKRCQO-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: diazinon --+> hepatotoxicity	The other researchers also showed that ID{1234411=Vitamin C} had a potent protective effect against ID{1213601=diazinon}-induced ID{9000000,9017667=hepatotoxicity} in ID{7000383=rats}, which was reflected in a significant reduction in ID{0,2875,12811864=alanine aminotransferase and aspartate aminotransferase} activities compared to the ID{1213601=diazinon} group. CONTEXT{6000339}	2020	Vitamin C improves liver and renal functions in hypothyroid rats by reducing tissue oxidative injury	30789800	10.1024/0300-9831/a000495	hepatotoxicity	72057594037977102	72057594038169504	hepatotoxicity				
diazinon	273790		30583-38-1;27936-40-9;333-41-5;65863-03-8	FHIVAFMUCKRCQO-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: diazinon --+> hepatotoxicity	30) lari p, aBnouS K, iMenShahidi M, raShedinia M, razavi M, hoSSeinzadeh h. Evaluation of ID{1213601=diazinon}-induced ID{9000000,9017667=hepatotoxicity} and protective effects of ID{1254572=crocin}. CONTEXT{8801562}	2020	MiR-155-5p accelerates cerebral ischemia-reperfusion injury via targeting DUSP14 by regulating NF-¿B and MAPKs signaling pathways	32096190	10.26355/eurrev_202002_20198	hepatotoxicity	72057594037977102	72057594038169504	hepatotoxicity				
diazinon	273790		30583-38-1;27936-40-9;333-41-5;65863-03-8	FHIVAFMUCKRCQO-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: diazinon --+> endocrine toxicity	ID{1213601=Diazinon}-induced ID{9000000,9005626=endocrine disruption} in bluegill sunfish, Lepomis macrochirus.	2005	Diazinon-induced endocrine disruption in bluegill sunfish, Lepomis macrochirus.	15482836	10.1016/j.ecoenv.2003.12.015	endocrine toxicity	72057594037977102	72057594038169519	endocrine toxicity				
diazinon	273790		30583-38-1;27936-40-9;333-41-5;65863-03-8	FHIVAFMUCKRCQO-UHFFFAOYSA-N	organophosphorus pesticide	negative Regulation: diazinon ---| spermatogenesis	In both the earthworm (Eisenia foetida) [100] and ID{7000389=mouse} [101], ID{1247967=melatonin} treatment preserved ID{4000000,4107283=spermatogenesis} that was interrupted due to ID{1213601=diazinon} exposure.  CONTEXT{6019585}	2009	Melatonin and reproduction revisited.	19439728		spermatogenesis	72057594037977102	72057594038108651	spermatogenesis				
diazinon	273790		30583-38-1;27936-40-9;333-41-5;65863-03-8	FHIVAFMUCKRCQO-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: diazinon --+> testicular degeneration	For example, ID{1213601=diazinon}, an ID{1421479=Organophosphate pesticide}, induced ID{9000000,9018087=testicular degeneration} in ID{10000000,7000389,8803083=mouse testis} ( ). CONTEXT{7000389,8803083}	2012	Protective effects of catechin and quercetin on antioxidant status, lipid peroxidation and testis-histoarchitecture induced by chlorpyrifos in male rats	22209726	10.1016/j.etap.2011.12.008	testicular degeneration	72057594037977102	72057594038173062	testicular degeneration				
diazinon	273790		30583-38-1;27936-40-9;333-41-5;65863-03-8	FHIVAFMUCKRCQO-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: diazinon --+> gonadotoxicity	ID{1213601=Diazinon} induced ID{9000000,9029997=gonadotoxicity} effects	2013	Lipid peroxidation and decline in antioxidant status as one of the toxicity measures of diazinon in the testis	23849340	10.1179/1351000213Y.0000000054	gonadotoxicity	72057594037977102	72057594038174050	gonadotoxicity				
chlorpyrifos	1545756;1998536		39475-55-3;12768-48-8;2921-88-2	SBPBAQFWLVIOKP-UHFFFAOYSA-N	organophosphorus pesticide	positive MolTransport: chlorpyrifos --+> IL4	In their studies, Oostingh et al. showed that ID{1028212=chlorpyrifos} exposure increased the secretion of several ID{0,3565,3596,12105125=cytokines, including IL-4 or IL-13} in ID{10000000,6800017=peripheral blood cells}. CONTEXT{6800017}	2013	Influence of organophosphate poisoning on human dendritic cells	23994500	10.1016/j.cbi.2013.08.011	anti-inflammatory cytokine	72057594038192350	72057594037934262	IL4		Ligand		
chlorpyrifos	1545756;1998536		39475-55-3;12768-48-8;2921-88-2	SBPBAQFWLVIOKP-UHFFFAOYSA-N	organophosphorus pesticide	positive MolTransport: chlorpyrifos --+> IL13	In their studies, Oostingh et al. showed that ID{1028212=chlorpyrifos} exposure increased the secretion of several ID{0,3565,3596,12105125=cytokines, including IL-4 or IL-13} in ID{10000000,6800017=peripheral blood cells}. CONTEXT{6800017}	2013	Influence of organophosphate poisoning on human dendritic cells	23994500	10.1016/j.cbi.2013.08.011	anti-inflammatory cytokine	72057594038192350	72057594037934315	IL13		Ligand		
chlorpyrifos	1545756;1998536		39475-55-3;12768-48-8;2921-88-2	SBPBAQFWLVIOKP-UHFFFAOYSA-N	organophosphorus pesticide	positive Expression: chlorpyrifos --+> TGFB1	Exposure to the ID{1810409=pesticide} ID{1028212=chlorpyrifos} results in significantly increased ID{7040=TGF-ß} mRNA expression level in the ID{10000000,8803113=kidney} of Chinook salmon . CONTEXT{8803113}	2012	Development of a quantitative assay to measure expression of transforming growth factor ß (TGF-ß) in Lost River sucker (Deltistes luxatus) and shortnose sucker (Chasmistes brevirostris) and evaluation of potential pitfalls in use with field-collected samples	28168324	10.1016/j.fsi.2012.02.017	anti-inflammatory cytokine	72057594038192350	72057594037939347	TGFB1		Ligand		
chlorpyrifos	1545756;1998536		39475-55-3;12768-48-8;2921-88-2	SBPBAQFWLVIOKP-UHFFFAOYSA-N	organophosphorus pesticide	positive Expression: chlorpyrifos --+> TGFB1	... ID{1028212=chlorpyrifos} and ID{1213601=diazinon} increase the mRNA expression of ...	2017	Pulmonary innate inflammatory responses to agricultural occupational contaminants	18573527	10.1007/s00441-017-2573-4	anti-inflammatory cytokine	72057594038192350	72057594037939347	TGFB1		Ligand		
chlorpyrifos	1545756;1998536		39475-55-3;12768-48-8;2921-88-2	SBPBAQFWLVIOKP-UHFFFAOYSA-N	organophosphorus pesticide	positive Expression: chlorpyrifos --+> TGFB1	Transcription of ID{0,3553,7040=IL-1beta and TGF-beta} was elevated in ID{10000000,8803113=kidney} at 1.2 microg/L ID{1028212=chlorpyrifos}, while ID{1209017=esfenvalerate} had no effect. CONTEXT{8803113}	2009	Effects of neurotoxic insecticides on heat-shock proteins and cytokine transcription in Chinook salmon (Oncorhynchus tshawytscha).	18691654	10.1016/j.ecoenv.2008.04.02010.1016/j.ecoenv.2008.04.020	anti-inflammatory cytokine	72057594038192350	72057594037939347	TGFB1		Ligand		
chlorpyrifos	1545756;1998536		39475-55-3;12768-48-8;2921-88-2	SBPBAQFWLVIOKP-UHFFFAOYSA-N	organophosphorus pesticide	positive Expression: chlorpyrifos --+> TGFB1	ID{7040=TGF-beta} transcription was up-regulated in ID{1028212=chlorpyrifos}/ID{10000000,5001110=infectious hematopoietic necrosis virus} and ID{1209017=esfenvalerate}/ID{10000000,5001110=infectious hematopoietic necrosis virus} exposure groups.	2008	Expression of immune-regulatory genes in juvenile Chinook salmon following exposure to pesticides and infectious hematopoietic necrosis virus (IHNV).		10.1016/j.fsi.2008.07.00310.1016/j.fsi.2008.07.003	anti-inflammatory cytokine	72057594038192350	72057594037939347	TGFB1		Ligand		
chlorpyrifos	1545756;1998536		39475-55-3;12768-48-8;2921-88-2	SBPBAQFWLVIOKP-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: chlorpyrifos --+> genotoxicity	ID{1028212=Chlorpyrifos} elicits a number of additional effects, including ID{9000000,9000250=hepatic dysfunction}, hematological and ID{9000000,9000120,9003204,9017831,9018218,9607337=immunological abnormalities, embryotoxicity, genotoxicity, teratogenicity, neurotoxicity} and neurobehavioral changes ( ).	2010	Protective effect of catechin and quercetin on chlorpyrifos-induced lung toxicity in male rats	20381572	10.1016/j.fct.2010.03.051	genotoxicity	72057594038192350	72057594038164802	genotoxicity				
chlorpyrifos	1545756;1998536		39475-55-3;12768-48-8;2921-88-2	SBPBAQFWLVIOKP-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: chlorpyrifos --+> genotoxicity	ID{1028212=Chlorpyrifos} and other organic ID{1810409=pesticides} had also been shown to induce ID{9000000,9000120=genotoxicity} . CONTEXT{6000258,7000363}	2009	Genotoxicity evaluation of chlorpyrifos to amphibian Chinese toad (Amphibian: Anura) by Comet assay and Micronucleus test	19524702	10.1016/j.mrgentox.2009.05.018	genotoxicity	72057594038192350	72057594038164802	genotoxicity				
chlorpyrifos	1545756;1998536		39475-55-3;12768-48-8;2921-88-2	SBPBAQFWLVIOKP-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: chlorpyrifos --+> genotoxicity	Gollapudi et al. reported that there was no indication of ID{9000000,9000120=genotoxic} activity for ID{1028212=chlorpyrifos} in any of these assays (Ames test, CHO/ID{3251=HGPRT} assay, ID{9000000,9002578=cytogenetic abnormalities}, ID{10000000,7000383,10000091=rat lymphocyte} ID{9000000,9002578=chromosomal aberration} test, ID{10000000,6000359,7000389=mouse bone marrow} Micronucleus test), but Rahman et al. indicated that it was controversial comparing with the results of numerous mutagenicity in short term assays, and found ID{1028212=chlorpyrifos} induce in vivo ID{9000000,9000120=genotoxic effect} in ID{10000000,10000079=leucocytes} of Swiss albino mice by using Comet assay. CONTEXT{7000383,10000091,6000359,7000389,10000079}	2009	Genotoxicity evaluation of chlorpyrifos to amphibian Chinese toad (Amphibian: Anura) by Comet assay and Micronucleus test	19524702	10.1016/j.mrgentox.2009.05.018	genotoxicity	72057594038192350	72057594038164802	genotoxicity				
chlorpyrifos	1545756;1998536		39475-55-3;12768-48-8;2921-88-2	SBPBAQFWLVIOKP-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: chlorpyrifos --+> genotoxicity	ID{1028212=Chlorpyrifos} results in ID{9000000,9000120,9000250,9003204,9018218,9607337=embryotoxicity, genotoxicity, teratogenicity, hepatic dysfunction, immunological abnormalities}, neurobehavioral changes, and ID{9000000,9017831=neurotoxicity} ( ). CONTEXT{8801824}	2013	Autophagy regulates chlorpyrifos-induced apoptosis in SH-SY5Y cells	23352508	10.1016/j.taap.2013.01.013	genotoxicity	72057594038192350	72057594038164802	genotoxicity				
chlorpyrifos	1545756;1998536		39475-55-3;12768-48-8;2921-88-2	SBPBAQFWLVIOKP-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: chlorpyrifos --+> genotoxicity	Exposure to ID{1028212=Chlorpyrifos} is known to produce numerous detrimental effects such as ID{9000000,9000120,9005626,9017831,9607337=neurotoxicity, genotoxicity, teratogenicity, and endocrine disruption} in both ID{7000363=humans} and animals.10–13	2017	Insecticide chlorpyrifos and fungicide carbendazim, common food contaminants mixture, induce hepatic, renal, and splenic oxidative damage in female rats	27268782	10.1177/0960327116652459	genotoxicity	72057594038192350	72057594038164802	genotoxicity				
chlorpyrifos	1545756;1998536		39475-55-3;12768-48-8;2921-88-2	SBPBAQFWLVIOKP-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: chlorpyrifos --+> genotoxicity	ID{1028212=Chlorpyrifos} also induces ID{4000000,4108283=cell proliferation} (Ventura et al. 2016), ID{4000000,4003443=oxidative stress} (Ventura et al. 2015), and ID{9000000,9000120=genotoxicity} (Rahman et al. 2002). CONTEXT{8802954}	2017	Insecticide use and breast cancer risk among farmers’ wives in the agricultural health study	28934092	10.1289/EHP1295	genotoxicity	72057594038192350	72057594038164802	genotoxicity				
chlorpyrifos	1545756;1998536		39475-55-3;12768-48-8;2921-88-2	SBPBAQFWLVIOKP-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: chlorpyrifos --+> genotoxicity	Protective effect of Ocimum sanctum was evaluated on ID{1028212=chlorpyrifos}-induced ID{9000000,9000120=genotoxicity} in in vivo and in vitro models.	2011	Role of Ocimum sanctum as a Genoprotective Agent on Chlorpyrifos-Induced Genotoxicity.	21430913	10.4103/0971-6580.7584510.4103/0971-6580.75845	genotoxicity	72057594038192350	72057594038164802	genotoxicity				
chlorpyrifos	1545756;1998536		39475-55-3;12768-48-8;2921-88-2	SBPBAQFWLVIOKP-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: chlorpyrifos --+> genotoxicity	We conclude that ID{1028212=chlorpyrifos} is a strongly ID{9000000,9000120=genotoxic} agent that induces ID{4000000,4000007,4000888=DNA damage and cell apoptosis}. CONTEXT{7000386,11002396}	2015	The organophosphate insecticide chlorpyrifos confers its genotoxic effects by inducing DNA damage and cell apoptosis.	26002045	10.1016/j.chemosphere.2015.05.02410.1016/j.chemosphere.2015.05.024	genotoxicity	72057594038192350	72057594038164802	genotoxicity				
chlorpyrifos	1545756;1998536		39475-55-3;12768-48-8;2921-88-2	SBPBAQFWLVIOKP-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: chlorpyrifos --+> genotoxicity	Our results provide support that ID{1028212=Chlorpyrifos} can induce a ID{9000000,9000120=genotoxic effect} on ID{10000000,10000156=spermatozoa}, impairig their ability to fertilize and support ID{4000000,4000647=preimplantation embryo development} in vitro. CONTEXT{10000156}	2018	In vitro exposure to CPF affects bovine sperm epigenetic gene methylation pattern and the ability of sperm to support fertilization and embryo development.	30365181	10.1002/em.2224210.1002/em.22242	genotoxicity	72057594038192350	72057594038164802	genotoxicity				
chlorpyrifos	1545756;1998536		39475-55-3;12768-48-8;2921-88-2	SBPBAQFWLVIOKP-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: chlorpyrifos --+> skin sensitization	Through epidemiological and experimental studies, it has been suggested that exposure to ID{1028212=Chlorpyrifos} through ID{10000000,8800864=skin} may cause ID{9000000,9010183,9018027=dermatitis and skin sensitization} ( ). CONTEXT{8800864}	2015	Chlorpyrifos induces NLRP3 inflammasome and pyroptosis/apoptosis via mitochondrial oxidative stress in human keratinocyte HaCaT cells	26435000	10.1016/j.tox.2015.09.006	skin sensitization	72057594038192350	72057594038173048	skin sensitization				
chlorpyrifos	1545756;1998536		39475-55-3;12768-48-8;2921-88-2	SBPBAQFWLVIOKP-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: chlorpyrifos --+> embryotoxicity	The results from ID{13002316=maternal exposure} showed that the ID{9000000,9018218=embryo toxicity} promoted by ID{1028212=chlorpyrifos} had no effect on ID{4000000,4003450=gastrulation} stage.	2009	Embryo-toxic effects of environmental concentrations of chlorpyrifos on the crustacean Daphnia magna	19482356	10.1016/j.ecoenv.2009.04.026	embryotoxicity	72057594038192350	72057594038173097	embryotoxicity				
chlorpyrifos	1545756;1998536		39475-55-3;12768-48-8;2921-88-2	SBPBAQFWLVIOKP-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: chlorpyrifos --+> embryotoxicity	ID{1028212=Chlorpyrifos} elicits a number of additional effects, including ID{9000000,9000250=hepatic dysfunction}, hematological and ID{9000000,9000120,9003204,9017831,9018218,9607337=immunological abnormalities, embryotoxicity, genotoxicity, teratogenicity, neurotoxicity} and neurobehavioral changes ( ).	2010	Protective effect of catechin and quercetin on chlorpyrifos-induced lung toxicity in male rats	20381572	10.1016/j.fct.2010.03.051	embryotoxicity	72057594038192350	72057594038173097	embryotoxicity				
chlorpyrifos	1545756;1998536		39475-55-3;12768-48-8;2921-88-2	SBPBAQFWLVIOKP-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: chlorpyrifos --+> embryotoxicity	Administration with a single dose of 80 mg/kg ID{1028212=chlorpyrifos} to pregnant mice on GD10 produced ID{9000000,9018218,9607337=embryotoxicity and teratogenicity} as indicated by the decrease in number of live fetus and increases in resorptions, ID{9000000,9016009=cleft palate}, absent ID{10000000,8801319=thoracic vertebrae} and decreased ID{10000000,8801340=caudal vertebrae}. CONTEXT{8801319,8801340}	2005	Teratogenicity and developmental toxicity of chlorpyrifos:Maternal exposure during organogenesis in mice	15907662	10.1016/j.reprotox.2005.01.012	embryotoxicity	72057594038192350	72057594038173097	embryotoxicity				
chlorpyrifos	1545756;1998536		39475-55-3;12768-48-8;2921-88-2	SBPBAQFWLVIOKP-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: chlorpyrifos --+> embryotoxicity	ID{1028212=Chlorpyrifos} results in ID{9000000,9000120,9000250,9003204,9018218,9607337=embryotoxicity, genotoxicity, teratogenicity, hepatic dysfunction, immunological abnormalities}, neurobehavioral changes, and ID{9000000,9017831=neurotoxicity} ( ). CONTEXT{8801824}	2013	Autophagy regulates chlorpyrifos-induced apoptosis in SH-SY5Y cells	23352508	10.1016/j.taap.2013.01.013	embryotoxicity	72057594038192350	72057594038173097	embryotoxicity				
chlorpyrifos	1545756;1998536		39475-55-3;12768-48-8;2921-88-2	SBPBAQFWLVIOKP-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: chlorpyrifos --+> embryotoxicity	ID{1028212=chlorpyrifos} elicits a number of additional effects, including ID{9000000,9000250=hepatic dysfunction}, hematological and ID{9000000,9003204,9017831,9018218,9607337=immunological abnormalities, embryotoxicity, teratogenicity and neurotoxicity} ( ).	2015	Analysis of differentially expressed proteins in zebrafish (Danio rerio) embryos exposed to chlorpyrifos	25445019	10.1016/j.cbpc.2014.10.006	embryotoxicity	72057594038192350	72057594038173097	embryotoxicity				
chlorpyrifos	1545756;1998536		39475-55-3;12768-48-8;2921-88-2	SBPBAQFWLVIOKP-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: chlorpyrifos --+> embryotoxicity	ID{1028212=chlorpyrifos} elicits a number of additional effects, including ID{9000000,9000250=hepatic dysfunction}, hematological and ID{9000000,9003204,9017831,9018218,9607337=immunological abnormalities, embryotoxicity, teratogenicity and neurotoxicity} ( ).	2015	Analysis of differentially expressed proteins in zebrafish (Danio rerio) embryos exposed to chlorpyrifos	1283795	10.1016/j.cbpc.2014.10.006	embryotoxicity	72057594038192350	72057594038173097	embryotoxicity				
chlorpyrifos	1545756;1998536		39475-55-3;12768-48-8;2921-88-2	SBPBAQFWLVIOKP-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: chlorpyrifos --+> embryotoxicity	These ID{13000048=prenatal exposures} to ID{1028212=DURSBAN} (0.03, 0.1 or 0.3 mg ID{1028212=chlorpyrifos}/kg, ip) induced physical abnormalities and ID{9000000,9018218=embryotoxicity}.	1992	Embryotoxicity and neurotoxicity in rats associated with prenatal exposure to DURSBAN.			embryotoxicity	72057594038192350	72057594038173097	embryotoxicity				
chlorpyrifos	1545756;1998536		39475-55-3;12768-48-8;2921-88-2	SBPBAQFWLVIOKP-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: chlorpyrifos --+> hepatotoxicity	In view of these data, it can be concluded that ID{1288171=zinc} supplementation has hepatoprotective effects in ID{1028212=chlorpyrifos}-induced ID{9000000,9017667=liver toxicity}. CONTEXT{8803116}	2005	Protective effects of zinc on lipid peroxidation, antioxidant enzymes and hepatic histoarchitecture in chlorpyrifos-induced toxicity	16169541	10.1016/j.cbi.2005.08.004	hepatotoxicity	72057594038192350	72057594038169504	hepatotoxicity				
chlorpyrifos	1545756;1998536		39475-55-3;12768-48-8;2921-88-2	SBPBAQFWLVIOKP-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: chlorpyrifos --+> hepatotoxicity	It is demonstrated that ID{1421479=organophosphorus pesticides} like ID{1028212=Chlorpyrifos} causes ID{9000000,9017667=hepatotoxicity} via changes the profile of ID{10000000,8803116=liver} marker enzymes such as ALP, ID{15213143=AST}, LDH and histopathological changes ( ). CONTEXT{8803116}	2013	Chlorpyrifos induced hepatotoxic and hematologic changes in rats: The role of quercetin and catechin	23402859	10.1016/j.fct.2013.01.056	hepatotoxicity	72057594038192350	72057594038169504	hepatotoxicity				
chlorpyrifos	1545756;1998536		39475-55-3;12768-48-8;2921-88-2	SBPBAQFWLVIOKP-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: chlorpyrifos --+> hepatotoxicity	For this reason, the main objective of the present study was to evaluate the role of ID{1199523=quercetin} and ID{1208101=catechin} on ID{9000000,9017667=liver toxicity} induced by ID{1028212=chlorpyrifos} for 4weeks. CONTEXT{8000025,8800375,8803116}	2013	Chlorpyrifos induced hepatotoxic and hematologic changes in rats: The role of quercetin and catechin	23402859	10.1016/j.fct.2013.01.056	hepatotoxicity	72057594038192350	72057594038169504	hepatotoxicity				
chlorpyrifos	1545756;1998536		39475-55-3;12768-48-8;2921-88-2	SBPBAQFWLVIOKP-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: chlorpyrifos --+> hepatotoxicity	In addition, it was also reported that ID{1061298=magnesium} and ID{1094123=selenium} play important roles in ID{0,12810373,12810662=superoxide dismutase and glutathione peroxidase} activities, respectively ( ). used ID{1028212=chlorpyrifos}, an ID{1421478=organophosphorus insecticide}, to induce ID{9000000,9017667=hepatotoxic} and hematologic changes in ID{7000383=rats}, but they observed that ID{1208101=catechin} can attenuate the ID{1028212=chlorpyrifos}-induced ID{9000000,9017667=hepatotoxicity} by increasing ID{0,12325118,12810373=glutathione peroxidase and glutathione-S-transferase} activities and decreasing ID{1230534=malondialdehyde} contents. CONTEXT{7000362,8801429,8803116}	2014	Amino acid, mineral, and polyphenolic profiles of black vinegar, and its lipid lowering and antioxidant effects in vivo	25172684	10.1016/j.foodchem.2014.07.035	hepatotoxicity	72057594038192350	72057594038169504	hepatotoxicity				
chlorpyrifos	1545756;1998536		39475-55-3;12768-48-8;2921-88-2	SBPBAQFWLVIOKP-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: chlorpyrifos --+> hepatotoxicity	Therefore, the present study was designed to investigate the protective roles of honey against ID{1028212=Chlorpyrifos}-induced ID{9000000,9017667=hepatotoxicity} in an experimental ID{7000383=rat} model.	2015	Honey has a protective effect against chlorpyrifos-induced toxicity on lipid peroxidation, diagnostic markers and hepatic histoarchitecture	27001282	10.1016/j.eujim.2015.04.004	hepatotoxicity	72057594038192350	72057594038169504	hepatotoxicity				
chlorpyrifos	1545756;1998536		39475-55-3;12768-48-8;2921-88-2	SBPBAQFWLVIOKP-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: chlorpyrifos --+> hepatotoxicity	The juice of O ficus-indica fruit is rich in ID{1809247=polyphenols}, with abundant minerals and ID{1810397=vitamins}; it exerts protective effects in several animal models of ID{9000000,9017667=hepatotoxicity} induced by ID{1170010=carbon tetrachloride} and ID{1028212=chlorpyrifos} .	2015	Opuntia ficus-indica seed attenuates hepatic steatosis and promotes M2 macrophage polarization in high-fat diet-fed mice	27251765	10.1016/j.nutres.2015.12.007	hepatotoxicity	72057594038192350	72057594038169504	hepatotoxicity				
chlorpyrifos	1545756;1998536		39475-55-3;12768-48-8;2921-88-2	SBPBAQFWLVIOKP-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: chlorpyrifos --+> hepatotoxicity	The juice of O ficus-indica fruit is rich in ID{1809247=polyphenols}, with abundant minerals and ID{1810397=vitamins}; it exerts protective effects in several animal models of ID{9000000,9017667=hepatotoxicity} induced by ID{1170010=carbon tetrachloride} and ID{1028212=chlorpyrifos} .	2016	Opuntia ficus-indica seed attenuates hepatic steatosis and promotes M2 macrophage polarization in high-fat diet-fed mice	16169541	10.1016/j.nutres.2015.12.007	hepatotoxicity	72057594038192350	72057594038169504	hepatotoxicity				
chlorpyrifos	1545756;1998536		39475-55-3;12768-48-8;2921-88-2	SBPBAQFWLVIOKP-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: chlorpyrifos --+> hepatotoxicity	Uzun et al.9,10 have investigated the protective effect of ID{1199523=quercetin} against ID{1028212=chlorpyrifos}-induced ID{9000000,9005624,9017667=lung toxicity, hepatotoxic}, and hematologic changes in ID{7000383=rats}.	2017	Metabonomic analysis of the protective effect of quercetin on the toxicity induced by mixture of organophosphate pesticides in rat urine	23402859	10.1177/0960327116652460	hepatotoxicity	72057594038192350	72057594038169504	hepatotoxicity				
chlorpyrifos	1545756;1998536		39475-55-3;12768-48-8;2921-88-2	SBPBAQFWLVIOKP-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: chlorpyrifos --+> hepatotoxicity	Hence, the present study suggests the protective potential of ID{1288171=zinc} in alleviating the ID{9000000,9017667=hepatic toxicity} induced by ID{1028212=chlorpyrifos}. CONTEXT{8803116}	2005	Protective effects of zinc on lipid peroxidation, antioxidant enzymes and hepatic histoarchitecture in chlorpyrifos-induced toxicity.	25176568	10.1016/j.cbi.2005.08.004	hepatotoxicity	72057594038192350	72057594038169504	hepatotoxicity				
chlorpyrifos	1545756;1998536		39475-55-3;12768-48-8;2921-88-2	SBPBAQFWLVIOKP-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: chlorpyrifos --+> hepatotoxicity	ID{1028212=Chlorpyrifos} induced ID{9000000,9017667=hepatotoxic} and hematologic changes in ID{7000383=rats}: the role of ID{1199523=quercetin} and ID{1208101=catechin}.	2013	Chlorpyrifos induced hepatotoxic and hematologic changes in rats: the role of quercetin and catechin.	25707953	10.1016/j.fct.2013.01.05610.1016/j.fct.2013.01.056	hepatotoxicity	72057594038192350	72057594038169504	hepatotoxicity				
chlorpyrifos	1545756;1998536		39475-55-3;12768-48-8;2921-88-2	SBPBAQFWLVIOKP-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: chlorpyrifos --+> hepatotoxicity	ID{1028212=Chlorpyrifos} exposure causes many adverse effects on ID{7000363=human} health including ID{9000000,9005626,9017667,9017831=hepatoxicity, neurotoxicity and endocrine disruption}.	2014	Sublethal exposure of organophosphate pesticide chlorpyrifos alters cellular iron metabolism in hepatocytes and macrophages.	26674679	10.3892/ijmm.2014.190210.3892/ijmm.2014.1902	hepatotoxicity	72057594038192350	72057594038169504	hepatotoxicity				
chlorpyrifos	1545756;1998536		39475-55-3;12768-48-8;2921-88-2	SBPBAQFWLVIOKP-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: chlorpyrifos --+> hepatotoxicity	Our previous study also identified increased ID{9000000,9017667=hepatotoxicity} induced by ID{1028212=chlorpyrifos} and ID{1159311=cadmium} together compared with the individual compounds. CONTEXT{8803113,8803116,8803117}	2015	Synergistic hepatotoxicity by cadmium and chlorpyrifos: disordered hepatic lipid homeostasis.	28005083	10.3892/mmr.2015.338110.3892/mmr.2015.3381	hepatotoxicity	72057594038192350	72057594038169504	hepatotoxicity				
chlorpyrifos	1545756;1998536		39475-55-3;12768-48-8;2921-88-2	SBPBAQFWLVIOKP-UHFFFAOYSA-N	organophosphorus pesticide	positive Regulation: chlorpyrifos --+> hepatotoxicity	ID{9000000,9017622,9017667=Hepatotoxicity and nephrotoxicity} induced by the ID{1028212=chlorpyrifos} and ID{1066067=chlorpyrifos-methyl} metabolite, ID{1078090=3,5,6-trichloro-2-pyridinol}, in orally exposed mice.	2016	Hepatotoxicity and nephrotoxicity induced by the chlorpyrifos and chlorpyrifos-methyl metabolite, 3,5,6-trichloro-2-pyridinol, in orally exposed mice.	29500983	10.1016/j.scitotenv.2015.11.16210.1016/j.scitotenv.2015.11.162	hepatotoxicity	72057594038192350	72057594038169504	hepatotoxicity				
